2021-2022 student count - year to date,2021-2022 attendance rate - year to date,2020-2021 student count,2020-2021 attendance rate,2019-2020 student count,2019-2020 attendance rate,Category: Student Group,District code: District name
59,94.72,52.0,93.26,57.0,96.56,Race/Ethnicity: Black or African American,2700013: Side By Side Charter School District
116,94.54,110.0,93.6,104.0,96.34,Race/Ethnicity: Hispanic/Latino of any race,2700013: Side By Side Charter School District
80,94.98,68.0,96.36,65.0,95.69,High Needs: Students Without High Needs,2700013: Side By Side Charter School District
131,94.33,128.0,92.23,128.0,96.69,High Needs: Students With High Needs,2700013: Side By Side Charter School District
24,81.43,29.0,85.93,29.0,89.23,Students With Disabilities: Students With Disabilities,2720013: Explorations District
48,84.18,49.0,85.57,53.0,91.16,Free/Reduced Lunch: Free Meal Eligible,2720013: Explorations District
57,84.89,56.0,86.69,60.0,91.89,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2720013: Explorations District
73,87.41,65.0,88.62,69.0,92.15,Race/Ethnicity: White,2720013: Explorations District
24,90.43,,,,,High Needs: Students Without High Needs,2720013: Explorations District
62,84.53,,,,,High Needs: Students With High Needs,2720013: Explorations District
98,86.64,99.0,92.11,83.0,93.74,Students With Disabilities: Students With Disabilities,2790013: Amistad Academy District
640,87.1,692.0,91.81,718.0,95.34,Free/Reduced Lunch: Free Meal Eligible,2790013: Amistad Academy District
71,90.67,122.0,96.36,87.0,96.26,Free/Reduced Lunch: Reduced Price Meal Eligible,2790013: Amistad Academy District
711,87.46,814.0,92.49,805.0,95.44,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2790013: Amistad Academy District
132,90.76,104.0,94.73,108.0,96.98,English Learners: English Learners,2790013: Amistad Academy District
656,87.93,693.0,93.08,673.0,95.73,Race/Ethnicity: Black or African American,2790013: Amistad Academy District
395,88.99,394.0,94.91,368.0,96.17,Race/Ethnicity: Hispanic/Latino of any race,2790013: Amistad Academy District
300,89.79,261.0,97.02,240.0,96.83,High Needs: Students Without High Needs,2790013: Amistad Academy District
789,87.75,860.0,92.73,839.0,95.51,High Needs: Students With High Needs,2790013: Amistad Academy District
30,90.77,43.0,80.68,49.0,94.46,Students With Disabilities: Students With Disabilities,2800013: New Beginnings Inc Family Academy District
338,91.2,309.0,80.21,337.0,94.66,Free/Reduced Lunch: Free Meal Eligible,2800013: New Beginnings Inc Family Academy District
345,91.16,339.0,80.04,373.0,94.61,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2800013: New Beginnings Inc Family Academy District
215,91.82,261.0,80.9,256.0,95.0,Race/Ethnicity: Black or African American,2800013: New Beginnings Inc Family Academy District
161,89.82,157.0,79.36,140.0,94.06,Race/Ethnicity: Hispanic/Latino of any race,2800013: New Beginnings Inc Family Academy District
39,89.44,82.0,81.68,40.0,95.44,High Needs: Students Without High Needs,2800013: New Beginnings Inc Family Academy District
347,91.17,348.0,80.15,378.0,94.59,High Needs: Students With High Needs,2800013: New Beginnings Inc Family Academy District
28,95.01,31.0,91.32,33.0,93.65,Students With Disabilities: Students With Disabilities,2830013: Park City Prep Charter School District
218,93.78,222.0,91.65,242.0,95.69,Free/Reduced Lunch: Free Meal Eligible,2830013: Park City Prep Charter School District
35,95.16,37.0,94.55,49.0,96.17,Free/Reduced Lunch: Reduced Price Meal Eligible,2830013: Park City Prep Charter School District
253,93.97,259.0,92.07,291.0,95.77,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2830013: Park City Prep Charter School District
28,94.84,29.0,94.21,27.0,96.01,English Learners: English Learners,2830013: Park City Prep Charter School District
157,94.59,156.0,92.69,152.0,96.37,Race/Ethnicity: Black or African American,2830013: Park City Prep Charter School District
146,93.1,154.0,91.69,173.0,95.38,Race/Ethnicity: Hispanic/Latino of any race,2830013: Park City Prep Charter School District
63,93.27,64.0,93.05,55.0,96.49,High Needs: Students Without High Needs,2830013: Park City Prep Charter School District
270,94.07,275.0,92.24,298.0,95.79,High Needs: Students With High Needs,2830013: Park City Prep Charter School District
96,85.03,105.0,92.36,107.0,95.19,Students With Disabilities: Students With Disabilities,2850013: Achievement First Bridgeport Academy District
518,85.83,668.0,92.86,683.0,95.58,Free/Reduced Lunch: Free Meal Eligible,2850013: Achievement First Bridgeport Academy District
62,89.26,95.0,95.62,95.0,96.72,Free/Reduced Lunch: Reduced Price Meal Eligible,2850013: Achievement First Bridgeport Academy District
580,86.2,763.0,93.21,778.0,95.72,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2850013: Achievement First Bridgeport Academy District
137,89.07,128.0,93.84,145.0,96.19,English Learners: English Learners,2850013: Achievement First Bridgeport Academy District
570,88.16,595.0,94.45,583.0,96.22,Race/Ethnicity: Black or African American,2850013: Achievement First Bridgeport Academy District
457,86.22,498.0,93.71,473.0,95.64,Race/Ethnicity: Hispanic/Latino of any race,2850013: Achievement First Bridgeport Academy District
394,88.53,292.0,96.38,243.0,96.7,High Needs: Students Without High Needs,2850013: Achievement First Bridgeport Academy District
662,86.65,824.0,93.36,839.0,95.77,High Needs: Students With High Needs,2850013: Achievement First Bridgeport Academy District
34,87.84,22.0,95.13,24.0,94.13,Students With Disabilities: Students With Disabilities,2860013: Highville Charter School District
252,86.9,210.0,93.26,209.0,94.04,Free/Reduced Lunch: Free Meal Eligible,2860013: Highville Charter School District
46,89.21,29.0,93.45,46.0,97.45,Free/Reduced Lunch: Reduced Price Meal Eligible,2860013: Highville Charter School District
298,87.25,239.0,93.29,255.0,94.67,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2860013: Highville Charter School District
345,88.11,331.0,94.46,340.0,94.82,Race/Ethnicity: Black or African American,2860013: Highville Charter School District
46,88.71,26.0,95.71,,,Race/Ethnicity: Hispanic/Latino of any race,2860013: Highville Charter School District
94,90.09,120.0,96.94,106.0,95.01,High Needs: Students Without High Needs,2860013: Highville Charter School District
307,87.41,246.0,93.39,265.0,94.66,High Needs: Students With High Needs,2860013: Highville Charter School District
103,86.41,112.0,89.97,114.0,95.06,Students With Disabilities: Students With Disabilities,2880013: Achievement First Hartford Academy District
686,87.12,816.0,89.09,861.0,95.52,Free/Reduced Lunch: Free Meal Eligible,2880013: Achievement First Hartford Academy District
62,91.72,87.0,93.4,59.0,97.71,Free/Reduced Lunch: Reduced Price Meal Eligible,2880013: Achievement First Hartford Academy District
748,87.5,903.0,89.51,920.0,95.66,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2880013: Achievement First Hartford Academy District
50,87.81,69.0,89.45,66.0,95.38,English Learners: English Learners,2880013: Achievement First Hartford Academy District
795,88.92,831.0,91.36,821.0,96.36,Race/Ethnicity: Black or African American,2880013: Achievement First Hartford Academy District
267,86.31,292.0,88.4,285.0,94.61,Race/Ethnicity: Hispanic/Latino of any race,2880013: Achievement First Hartford Academy District
303,89.96,217.0,93.94,190.0,96.69,High Needs: Students Without High Needs,2880013: Achievement First Hartford Academy District
782,87.63,933.0,89.71,944.0,95.72,High Needs: Students With High Needs,2880013: Achievement First Hartford Academy District
70,83.07,69.0,89.56,74.0,92.94,Students With Disabilities: Students With Disabilities,2890013: Elm City College Preparatory School District
450,85.62,496.0,92.09,500.0,95.05,Free/Reduced Lunch: Free Meal Eligible,2890013: Elm City College Preparatory School District
41,88.6,72.0,96.76,44.0,97.0,Free/Reduced Lunch: Reduced Price Meal Eligible,2890013: Elm City College Preparatory School District
491,85.88,568.0,92.68,544.0,95.21,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2890013: Elm City College Preparatory School District
63,91.15,45.0,96.07,54.0,97.17,English Learners: English Learners,2890013: Elm City College Preparatory School District
496,85.92,501.0,92.46,506.0,95.29,Race/Ethnicity: Black or African American,2890013: Elm City College Preparatory School District
230,88.25,224.0,95.94,203.0,96.19,Race/Ethnicity: Hispanic/Latino of any race,2890013: Elm City College Preparatory School District
226,88.01,168.0,96.24,173.0,96.7,High Needs: Students Without High Needs,2890013: Elm City College Preparatory School District
528,86.21,589.0,92.78,568.0,95.29,High Needs: Students With High Needs,2890013: Elm City College Preparatory School District
35,91.42,33.0,89.75,26.0,95.46,Students With Disabilities: Students With Disabilities,2900013: Brass City Charter School District
165,91.02,169.0,90.33,178.0,94.58,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2900013: Brass City Charter School District
34,93.62,30.0,94.84,25.0,94.93,Race/Ethnicity: All other races,2900013: Brass City Charter School District
100,91.28,106.0,90.09,102.0,94.56,Race/Ethnicity: Black or African American,2900013: Brass City Charter School District
161,91.69,157.0,92.29,136.0,94.83,Race/Ethnicity: Hispanic/Latino of any race,2900013: Brass City Charter School District
23,93.22,27.0,92.69,26.0,95.26,Race/Ethnicity: White,2900013: Brass City Charter School District
132,92.75,132.0,93.4,102.0,94.86,High Needs: Students Without High Needs,2900013: Brass City Charter School District
183,91.27,188.0,90.73,187.0,94.73,High Needs: Students With High Needs,2900013: Brass City Charter School District
79,91.96,71.0,88.9,72.0,95.41,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2910013: Elm City Montessori School District
23,94.41,,,,,Race/Ethnicity: All other races,2910013: Elm City Montessori School District
60,93.09,61.0,90.88,52.0,95.96,Race/Ethnicity: Black or African American,2910013: Elm City Montessori School District
53,94.29,,,,,Race/Ethnicity: Hispanic/Latino of any race,2910013: Elm City Montessori School District
65,95.08,54.0,96.11,51.0,96.61,Race/Ethnicity: White,2910013: Elm City Montessori School District
112,95.66,94.0,96.01,70.0,96.8,High Needs: Students Without High Needs,2910013: Elm City Montessori School District
88,92.28,79.0,89.59,79.0,95.4,High Needs: Students With High Needs,2910013: Elm City Montessori School District
97,88.16,114.0,96.29,90.0,94.16,Students With Disabilities: Students With Disabilities,2940013: Great Oaks Charter School District
290,89.88,,,348.0,94.07,Free/Reduced Lunch: Free Meal Eligible,2940013: Great Oaks Charter School District
47,91.34,,,46.0,94.68,Free/Reduced Lunch: Reduced Price Meal Eligible,2940013: Great Oaks Charter School District
337,90.09,,,394.0,94.14,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2940013: Great Oaks Charter School District
71,92.54,78.0,96.83,66.0,93.97,English Learners: English Learners,2940013: Great Oaks Charter School District
260,91.28,306.0,96.58,236.0,94.78,Race/Ethnicity: Black or African American,2940013: Great Oaks Charter School District
286,91.15,297.0,96.43,234.0,94.54,Race/Ethnicity: Hispanic/Latino of any race,2940013: Great Oaks Charter School District
178,93.11,135.0,96.97,82.0,96.59,High Needs: Students Without High Needs,2940013: Great Oaks Charter School District
398,90.35,507.0,96.41,426.0,94.16,High Needs: Students With High Needs,2940013: Great Oaks Charter School District
34,91.53,36.0,83.23,30.0,93.93,Students With Disabilities: Students With Disabilities,2950013: Booker T. Washington Academy District
284,90.22,270.0,83.45,221.0,93.48,Free/Reduced Lunch: Free Meal Eligible,2950013: Booker T. Washington Academy District
105,92.96,109.0,87.72,99.0,94.39,Free/Reduced Lunch: Reduced Price Meal Eligible,2950013: Booker T. Washington Academy District
389,90.96,379.0,84.69,320.0,93.76,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2950013: Booker T. Washington Academy District
25,86.31,22.0,85.27,26.0,93.36,English Learners: English Learners,2950013: Booker T. Washington Academy District
407,92.13,400.0,86.31,341.0,94.32,Race/Ethnicity: Black or African American,2950013: Booker T. Washington Academy District
69,87.39,62.0,84.66,53.0,93.4,Race/Ethnicity: Hispanic/Latino of any race,2950013: Booker T. Washington Academy District
87,94.21,87.0,91.34,74.0,95.91,High Needs: Students Without High Needs,2950013: Booker T. Washington Academy District
400,90.86,389.0,84.78,331.0,93.81,High Needs: Students With High Needs,2950013: Booker T. Washington Academy District
32,92.46,27.0,97.24,23.0,95.18,Students With Disabilities: Students With Disabilities,2960013: Stamford Charter School for Excellence District
170,92.89,192.0,96.54,,,Free/Reduced Lunch: Free Meal Eligible,2960013: Stamford Charter School for Excellence District
40,93.33,44.0,97.22,,,Free/Reduced Lunch: Reduced Price Meal Eligible,2960013: Stamford Charter School for Excellence District
210,92.97,236.0,96.67,155.0,96.41,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2960013: Stamford Charter School for Excellence District
50,95.01,46.0,97.2,45.0,97.48,English Learners: English Learners,2960013: Stamford Charter School for Excellence District
131,92.23,118.0,98.59,93.0,96.18,Race/Ethnicity: All other races,2960013: Stamford Charter School for Excellence District
193,93.86,177.0,97.05,155.0,96.27,Race/Ethnicity: Black or African American,2960013: Stamford Charter School for Excellence District
193,92.98,139.0,98.6,159.0,95.99,High Needs: Students Without High Needs,2960013: Stamford Charter School for Excellence District
232,93.15,243.0,96.72,173.0,96.42,High Needs: Students With High Needs,2960013: Stamford Charter School for Excellence District
76,90.61,69.0,93.1,71.0,95.35,Students With Disabilities: Students With Disabilities,2970013: Capital Preparatory Harbor School District
393,90.67,415.0,92.98,488.0,95.8,Free/Reduced Lunch: Free Meal Eligible,2970013: Capital Preparatory Harbor School District
67,92.09,68.0,95.05,53.0,98.14,Free/Reduced Lunch: Reduced Price Meal Eligible,2970013: Capital Preparatory Harbor School District
460,90.88,483.0,93.27,541.0,96.03,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,2970013: Capital Preparatory Harbor School District
54,92.22,45.0,95.24,49.0,97.33,English Learners: English Learners,2970013: Capital Preparatory Harbor School District
490,91.19,516.0,93.99,498.0,96.45,Race/Ethnicity: Black or African American,2970013: Capital Preparatory Harbor School District
234,90.73,213.0,93.94,200.0,96.06,Race/Ethnicity: Hispanic/Latino of any race,2970013: Capital Preparatory Harbor School District
224,91.26,227.0,95.58,148.0,97.29,High Needs: Students Without High Needs,2970013: Capital Preparatory Harbor School District
504,90.92,513.0,93.28,556.0,96.07,High Needs: Students With High Needs,2970013: Capital Preparatory Harbor School District
85,95.29,,,,,Students With Disabilities: Students With Disabilities,3360015: Unified School District #1
102,95.36,94.0,95.21,150.0,94.88,Free/Reduced Lunch: Free Meal Eligible,3360015: Unified School District #1
104,95.41,95.0,95.24,150.0,94.88,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,3360015: Unified School District #1
71,95.83,79.0,95.13,83.0,94.81,Race/Ethnicity: Black or African American,3360015: Unified School District #1
58,95.63,44.0,93.74,51.0,94.37,Race/Ethnicity: Hispanic/Latino of any race,3360015: Unified School District #1
56,92.51,,,76.0,95.64,Free/Reduced Lunch: Free Meal Eligible,3470015: Unified School District #2
59,92.68,,,76.0,95.64,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,3470015: Unified School District #2
20,91.56,,,,,Race/Ethnicity: Black or African American,3470015: Unified School District #2
33,91.55,26.0,94.57,29.0,92.37,Race/Ethnicity: White,3470015: Unified School District #2
27,71.52,20.0,82.11,56.0,88.82,Homelessness: Students Experiencing Homelessness,9000016: Connecticut Technical Education and Career System
